Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_1_281,VPWR,li1,135.4700,13.6000,1.799965
FILLER_1_234,VPWR,li1,113.8500,13.6000,1.799953
FILLER_1_223,VPWR,li1,108.3300,13.6000,1.799951
FILLER_1_213,VPWR,li1,103.9600,13.6000,1.799949
FILLER_1_210,VPWR,li1,102.8100,13.6000,1.799949
FILLER_1_180,VPWR,li1,88.7800,13.6000,1.799945
FILLER_1_166,VPWR,li1,82.3400,13.6000,1.799945
FILLER_1_163,VPWR,li1,81.1900,13.6000,1.799945
FILLER_1_151,VPWR,li1,75.2100,13.6000,1.799945
FILLER_1_127,VPWR,li1,64.4000,13.6000,1.799948
FILLER_1_124,VPWR,li1,63.2500,13.6000,1.799948
FILLER_1_105,VPWR,li1,54.0500,13.6000,1.799950
FILLER_1_27,VPWR,li1,18.1700,13.6000,1.799981
FILLER_1_6,VPWR,li1,8.5100,13.6000,1.799980
FILLER_1_3,VPWR,li1,7.5900,13.6000,1.799980
FILLER_0_368,VPWR,li1,175.2600,13.6000,1.799993
FILLER_0_365,VPWR,li1,174.1100,13.6000,1.799991
FILLER_0_361,VPWR,li1,172.2700,13.6000,1.799990
FILLER_0_358,VPWR,li1,170.8900,13.6000,1.799990
FILLER_0_355,VPWR,li1,169.5100,13.6000,1.799989
FILLER_0_352,VPWR,li1,168.1300,13.6000,1.799987
FILLER_0_349,VPWR,li1,166.7500,13.6000,1.799987
FILLER_0_346,VPWR,li1,165.3700,13.6000,1.799986
FILLER_0_343,VPWR,li1,163.9900,13.6000,1.799986
FILLER_0_340,VPWR,li1,162.6100,13.6000,1.799984
FILLER_0_337,VPWR,li1,161.2300,13.6000,1.799984
FILLER_0_333,VPWR,li1,159.3900,13.6000,1.799982
FILLER_0_330,VPWR,li1,158.0100,13.6000,1.799981
FILLER_0_327,VPWR,li1,156.6300,13.6000,1.799981
FILLER_0_324,VPWR,li1,155.2500,13.6000,1.799979
FILLER_0_321,VPWR,li1,153.8700,13.6000,1.799979
FILLER_0_318,VPWR,li1,152.4900,13.6000,1.799977
FILLER_0_315,VPWR,li1,151.1100,13.6000,1.799976
FILLER_0_312,VPWR,li1,149.7300,13.6000,1.799976
FILLER_0_309,VPWR,li1,148.3500,13.6000,1.799974
FILLER_0_305,VPWR,li1,146.5100,13.6000,1.799973
FILLER_0_302,VPWR,li1,145.1300,13.6000,1.799973
FILLER_0_299,VPWR,li1,143.7500,13.6000,1.799971
FILLER_0_296,VPWR,li1,142.3700,13.6000,1.799971
FILLER_0_293,VPWR,li1,140.9900,13.6000,1.799969
FILLER_0_290,VPWR,li1,139.6100,13.6000,1.799969
FILLER_0_287,VPWR,li1,138.2300,13.6000,1.799967
FILLER_0_284,VPWR,li1,136.8500,13.6000,1.799967
FILLER_0_281,VPWR,li1,135.4700,13.6000,1.799965
FILLER_0_278,VPWR,li1,133.8600,13.6000,1.799964
FILLER_0_275,VPWR,li1,132.7100,13.6000,1.799964
FILLER_0_272,VPWR,li1,131.3300,13.6000,1.799963
FILLER_0_269,VPWR,li1,129.9500,13.6000,1.799961
FILLER_0_266,VPWR,li1,128.5700,13.6000,1.799961
FILLER_0_263,VPWR,li1,127.1900,13.6000,1.799960
FILLER_0_259,VPWR,li1,124.8900,13.6000,1.799958
FILLER_0_256,VPWR,li1,123.9700,13.6000,1.799958
FILLER_0_253,VPWR,li1,122.5900,13.6000,1.799957
FILLER_0_249,VPWR,li1,120.7500,13.6000,1.799955
FILLER_0_246,VPWR,li1,119.3700,13.6000,1.799955
FILLER_0_243,VPWR,li1,117.9900,13.6000,1.799954
FILLER_0_240,VPWR,li1,116.6100,13.6000,1.799954
FILLER_0_237,VPWR,li1,115.2300,13.6000,1.799953
FILLER_0_234,VPWR,li1,113.8500,13.6000,1.799953
FILLER_0_231,VPWR,li1,112.4700,13.6000,1.799952
FILLER_0_228,VPWR,li1,111.0900,13.6000,1.799952
FILLER_0_225,VPWR,li1,109.7100,13.6000,1.799951
FILLER_0_220,VPWR,li1,106.9500,13.6000,1.799950
FILLER_0_211,VPWR,li1,102.8100,13.6000,1.799949
FILLER_0_208,VPWR,li1,101.8900,13.6000,1.799949
FILLER_0_200,VPWR,li1,97.9800,13.6000,1.799947
FILLER_0_187,VPWR,li1,92.2300,13.6000,1.799946
FILLER_0_184,VPWR,li1,90.8500,13.6000,1.799946
FILLER_0_181,VPWR,li1,89.4700,13.6000,1.799946
FILLER_0_178,VPWR,li1,88.0900,13.6000,1.799945
FILLER_0_175,VPWR,li1,86.7100,13.6000,1.799945
FILLER_0_172,VPWR,li1,85.3300,13.6000,1.799945
FILLER_0_169,VPWR,li1,83.9500,13.6000,1.799945
FILLER_0_147,VPWR,li1,73.3700,13.6000,1.799946
FILLER_0_144,VPWR,li1,72.4500,13.6000,1.799946
FILLER_0_141,VPWR,li1,71.0700,13.6000,1.799947
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.799947
FILLER_0_134,VPWR,li1,67.8500,13.6000,1.799947
FILLER_0_131,VPWR,li1,66.4700,13.6000,1.799948
FILLER_0_128,VPWR,li1,65.0900,13.6000,1.799948
FILLER_0_125,VPWR,li1,63.7100,13.6000,1.799948
FILLER_0_122,VPWR,li1,62.3300,13.6000,1.799949
FILLER_0_119,VPWR,li1,60.9500,13.6000,1.799949
FILLER_0_116,VPWR,li1,59.5700,13.6000,1.799949
FILLER_0_113,VPWR,li1,58.1900,13.6000,1.799949
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799950
FILLER_0_85,VPWR,li1,44.8500,13.6000,1.799957
FILLER_0_73,VPWR,li1,39.7900,13.6000,1.799963
FILLER_0_70,VPWR,li1,38.4100,13.6000,1.799963
FILLER_0_66,VPWR,li1,36.1100,13.6000,1.799965
FILLER_0_63,VPWR,li1,35.1900,13.6000,1.799967
FILLER_0_60,VPWR,li1,33.8100,13.6000,1.799967
FILLER_0_57,VPWR,li1,32.4300,13.6000,1.799970
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799973
FILLER_0_29,VPWR,li1,19.0900,13.6000,1.799982
FILLER_0_19,VPWR,li1,14.9500,13.6000,1.799980
FILLER_0_15,VPWR,li1,12.6500,13.6000,1.799980
FILLER_0_12,VPWR,li1,11.7300,13.6000,1.799980
FILLER_0_9,VPWR,li1,10.3500,13.6000,1.799980
FILLER_0_6,VPWR,li1,8.9700,13.6000,1.799980
FILLER_0_3,VPWR,li1,7.5900,13.6000,1.799980
ANTENNA_6,VPWR,li1,87.4000,24.4800,1.799965
ANTENNA_5,VPWR,li1,113.1600,73.4400,1.799928
ANTENNA_4,VPWR,li1,89.2400,133.2800,1.799972
ANTENNA_3,VPWR,li1,100.7400,57.1200,1.799825
ANTENNA_2,VPWR,li1,114.0800,51.6800,1.799832
ANTENNA_1,VPWR,li1,91.5400,46.2400,1.799931
hold313,VPWR,li1,9.6600,78.8800,1.799969
hold312,VPWR,li1,173.8800,106.0800,1.799963
hold311,VPWR,li1,51.5200,46.2400,1.799952
hold310,VPWR,li1,25.3000,29.9200,1.799973
hold309,VPWR,li1,49.6800,24.4800,1.799968
hold308,VPWR,li1,36.8000,133.2800,1.799974
hold307,VPWR,li1,42.3200,127.8400,1.799970
hold306,VPWR,li1,33.5800,111.5200,1.799946
hold305,VPWR,li1,53.3600,133.2800,1.799969
hold304,VPWR,li1,59.8000,138.7200,1.799984
hold303,VPWR,li1,59.3400,133.2800,1.799968
hold302,VPWR,li1,63.9400,127.8400,1.799963
hold301,VPWR,li1,75.9000,116.9600,1.799925
hold300,VPWR,li1,147.2000,106.0800,1.799889
hold299,VPWR,li1,66.2400,106.0800,1.799912
hold298,VPWR,li1,75.4400,106.0800,1.799908
hold297,VPWR,li1,64.8600,84.3200,1.799948
hold296,VPWR,li1,91.5400,29.9200,1.799942
hold295,VPWR,li1,78.2000,29.9200,1.799943
hold294,VPWR,li1,67.6200,35.3600,1.799930
hold293,VPWR,li1,71.3000,35.3600,1.799929
hold292,VPWR,li1,72.2200,35.3600,1.799928
hold291,VPWR,li1,68.0800,62.5600,1.799811
hold290,VPWR,li1,73.1400,73.4400,1.799920
hold289,VPWR,li1,67.1600,100.6400,1.799842
hold288,VPWR,li1,172.0400,160.4800,1.799997
hold287,VPWR,li1,48.3000,95.2000,1.799952
hold286,VPWR,li1,47.8400,46.2400,1.799955
hold285,VPWR,li1,88.7800,24.4800,1.799965
hold284,VPWR,li1,95.2200,24.4800,1.799965
hold283,VPWR,li1,123.7400,24.4800,1.799966
hold282,VPWR,li1,62.1000,29.9200,1.799947
hold281,VPWR,li1,63.9400,29.9200,1.799946
hold280,VPWR,li1,67.1600,29.9200,1.799945
hold279,VPWR,li1,39.1000,35.3600,1.799952
hold278,VPWR,li1,20.2400,24.4800,1.799987
hold277,VPWR,li1,117.3000,84.3200,1.799956
hold276,VPWR,li1,37.2600,51.6800,1.799899
hold275,VPWR,li1,48.7600,46.2400,1.799955
hold274,VPWR,li1,35.4200,68.0000,1.799895
hold273,VPWR,li1,20.7000,19.0400,1.799985
hold272,VPWR,li1,167.9000,116.9600,1.799972
hold271,VPWR,li1,171.1200,111.5200,1.799959
hold270,VPWR,li1,169.2800,149.6000,1.799996
hold269,VPWR,li1,173.8800,149.6000,1.799997
hold268,VPWR,li1,146.2800,111.5200,1.799899
hold267,VPWR,li1,67.1600,78.8800,1.799929
hold266,VPWR,li1,75.4400,78.8800,1.799929
hold265,VPWR,li1,72.2200,95.2000,1.799951
hold264,VPWR,li1,75.9000,89.7600,1.799920
hold263,VPWR,li1,171.1200,133.2800,1.799993
hold262,VPWR,li1,41.8600,89.7600,1.799921
hold261,VPWR,li1,42.3200,89.7600,1.799921
hold260,VPWR,li1,169.7400,138.7200,1.799992
hold259,VPWR,li1,173.8800,138.7200,1.799995
hold258,VPWR,li1,126.9600,100.6400,1.799902
hold257,VPWR,li1,79.1200,100.6400,1.799854
hold256,VPWR,li1,118.6800,89.7600,1.799930
hold255,VPWR,li1,123.7400,89.7600,1.799931
hold254,VPWR,li1,68.0800,73.4400,1.799919
hold253,VPWR,li1,73.1400,73.4400,1.799920
hold252,VPWR,li1,143.0600,160.4800,1.799995
hold251,VPWR,li1,173.8800,122.4000,1.799949
hold250,VPWR,li1,24.8400,111.5200,1.799970
hold249,VPWR,li1,37.2600,46.2400,1.799964
hold248,VPWR,li1,119.6000,100.6400,1.799893
hold247,VPWR,li1,85.1000,95.2000,1.799951
hold246,VPWR,li1,17.0200,116.9600,1.799975
hold245,VPWR,li1,113.6200,84.3200,1.799955
hold244,VPWR,li1,76.3600,89.7600,1.799920
hold243,VPWR,li1,47.3800,78.8800,1.799945
hold242,VPWR,li1,54.7400,73.4400,1.799923
hold241,VPWR,li1,63.9400,19.0400,1.799961
hold240,VPWR,li1,72.2200,19.0400,1.799960
hold239,VPWR,li1,164.6800,149.6000,1.799995
hold238,VPWR,li1,172.5000,155.0400,1.799994
hold237,VPWR,li1,24.3800,57.1200,1.799917
hold236,VPWR,li1,28.0600,51.6800,1.799930
hold235,VPWR,li1,8.7400,46.2400,1.799980
hold234,VPWR,li1,16.5600,46.2400,1.799981
hold233,VPWR,li1,125.1200,165.9200,1.799979
hold232,VPWR,li1,129.7200,160.4800,1.799996
hold231,VPWR,li1,25.3000,62.5600,1.799947
hold230,VPWR,li1,20.7000,57.1200,1.799939
hold229,VPWR,li1,20.2400,13.6000,1.799982
hold228,VPWR,li1,16.5600,19.0400,1.799984
hold227,VPWR,li1,40.9400,51.6800,1.799892
hold226,VPWR,li1,29.4400,62.5600,1.799929
hold225,VPWR,li1,115.9200,40.8000,1.799943
hold224,VPWR,li1,122.8200,35.3600,1.799946
hold223,VPWR,li1,36.8000,35.3600,1.799956
hold222,VPWR,li1,32.2000,29.9200,1.799965
hold221,VPWR,li1,46.9200,13.6000,1.799955
hold220,VPWR,li1,59.3400,13.6000,1.799949
hold219,VPWR,li1,40.4800,57.1200,1.799832
hold218,VPWR,li1,33.5800,57.1200,1.799865
hold217,VPWR,li1,62.5600,116.9600,1.799924
hold216,VPWR,li1,67.6200,116.9600,1.799924
hold215,VPWR,li1,55.6600,24.4800,1.799966
hold214,VPWR,li1,59.3400,19.0400,1.799963
hold213,VPWR,li1,149.9600,111.5200,1.799908
hold212,VPWR,li1,149.9600,111.5200,1.799908
hold211,VPWR,li1,140.3000,122.4000,1.799824
hold210,VPWR,li1,106.7200,40.8000,1.799935
hold209,VPWR,li1,111.7800,40.8000,1.799938
hold208,VPWR,li1,149.5000,138.7200,1.799982
hold207,VPWR,li1,136.1600,155.0400,1.799981
hold206,VPWR,li1,139.3800,160.4800,1.799996
hold205,VPWR,li1,137.0800,149.6000,1.799990
hold204,VPWR,li1,140.7600,149.6000,1.799990
hold203,VPWR,li1,126.0400,155.0400,1.799982
hold202,VPWR,li1,132.4800,155.0400,1.799981
hold201,VPWR,li1,143.0600,127.8400,1.799976
hold200,VPWR,li1,46.9200,35.3600,1.799944
hold199,VPWR,li1,51.5200,35.3600,1.799940
hold198,VPWR,li1,45.0800,46.2400,1.799958
hold197,VPWR,li1,33.1200,35.3600,1.799960
hold196,VPWR,li1,77.2800,13.6000,1.799945
hold195,VPWR,li1,85.1000,13.6000,1.799945
hold194,VPWR,li1,168.3600,100.6400,1.799967
hold193,VPWR,li1,172.5000,100.6400,1.799976
hold192,VPWR,li1,76.3600,35.3600,1.799927
hold191,VPWR,li1,80.9600,35.3600,1.799927
hold190,VPWR,li1,110.8600,19.0400,1.799955
hold189,VPWR,li1,106.2600,13.6000,1.799950
hold188,VPWR,li1,105.3400,62.5600,1.799812
hold187,VPWR,li1,123.7400,73.4400,1.799936
hold186,VPWR,li1,115.9200,62.5600,1.799836
hold185,VPWR,li1,17.0200,111.5200,1.799975
hold184,VPWR,li1,23.0000,13.6000,1.799983
hold183,VPWR,li1,26.6800,13.6000,1.799976
hold182,VPWR,li1,26.2200,19.0400,1.799981
hold181,VPWR,li1,23.4600,35.3600,1.799973
hold180,VPWR,li1,27.6000,35.3600,1.799969
hold179,VPWR,li1,32.2000,40.8000,1.799959
hold178,VPWR,li1,40.9400,46.2400,1.799961
hold177,VPWR,li1,42.3200,46.2400,1.799960
hold176,VPWR,li1,141.2200,68.0000,1.799831
hold175,VPWR,li1,33.5800,127.8400,1.799976
hold174,VPWR,li1,112.2400,62.5600,1.799827
hold173,VPWR,li1,65.7800,51.6800,1.799818
hold172,VPWR,li1,77.7400,73.4400,1.799921
hold171,VPWR,li1,82.3400,73.4400,1.799921
hold170,VPWR,li1,132.4800,95.2000,1.799957
hold169,VPWR,li1,139.3800,95.2000,1.799961
hold168,VPWR,li1,33.5800,46.2400,1.799967
hold167,VPWR,li1,12.8800,133.2800,1.799984
hold166,VPWR,li1,17.0200,133.2800,1.799985
hold165,VPWR,li1,103.9600,62.5600,1.799807
hold164,VPWR,li1,101.6600,68.0000,1.799738
hold163,VPWR,li1,46.9200,29.9200,1.799951
hold162,VPWR,li1,28.0600,122.4000,1.799944
hold161,VPWR,li1,60.7200,40.8000,1.799929
hold160,VPWR,li1,64.4000,40.8000,1.799928
hold159,VPWR,li1,80.9600,40.8000,1.799925
hold158,VPWR,li1,89.7000,46.2400,1.799931
hold157,VPWR,li1,119.1400,73.4400,1.799932
hold156,VPWR,li1,113.1600,68.0000,1.799747
hold155,VPWR,li1,61.1800,57.1200,1.799806
hold154,VPWR,li1,64.8600,57.1200,1.799805
hold153,VPWR,li1,37.7200,122.4000,1.799917
hold152,VPWR,li1,125.5800,46.2400,1.799941
hold151,VPWR,li1,39.5600,78.8800,1.799952
hold150,VPWR,li1,144.9000,133.2800,1.799981
hold149,VPWR,li1,152.7200,133.2800,1.799985
hold148,VPWR,li1,26.6800,133.2800,1.799982
hold147,VPWR,li1,32.6600,127.8400,1.799976
hold146,VPWR,li1,91.0800,57.1200,1.799815
hold145,VPWR,li1,87.8600,62.5600,1.799797
hold144,VPWR,li1,115.4600,73.4400,1.799929
hold143,VPWR,li1,134.7800,84.3200,1.799962
hold142,VPWR,li1,25.7600,24.4800,1.799982
hold141,VPWR,li1,33.5800,24.4800,1.799976
hold140,VPWR,li1,36.8000,19.0400,1.799973
hold139,VPWR,li1,42.3200,24.4800,1.799970
hold138,VPWR,li1,149.5000,116.9600,1.799946
hold137,VPWR,li1,155.0200,116.9600,1.799955
hold136,VPWR,li1,149.5000,127.8400,1.799979
hold135,VPWR,li1,149.9600,127.8400,1.799979
hold134,VPWR,li1,99.8200,29.9200,1.799943
hold133,VPWR,li1,107.1800,29.9200,1.799946
hold132,VPWR,li1,87.8600,29.9200,1.799942
hold131,VPWR,li1,92.4600,40.8000,1.799927
hold130,VPWR,li1,136.6200,160.4800,1.799996
hold129,VPWR,li1,137.0800,165.9200,1.799981
hold128,VPWR,li1,110.8600,73.4400,1.799927
hold127,VPWR,li1,145.8200,149.6000,1.799991
hold126,VPWR,li1,149.5000,155.0400,1.799983
hold125,VPWR,li1,144.9000,144.1600,1.799988
hold124,VPWR,li1,149.5000,144.1600,1.799989
hold123,VPWR,li1,129.2600,73.4400,1.799940
hold122,VPWR,li1,153.1800,95.2000,1.799971
hold121,VPWR,li1,84.1800,62.5600,1.799798
hold120,VPWR,li1,90.6200,51.6800,1.799821
hold119,VPWR,li1,131.1000,84.3200,1.799961
hold118,VPWR,li1,78.6600,84.3200,1.799950
hold117,VPWR,li1,21.1600,116.9600,1.799977
hold116,VPWR,li1,29.4400,116.9600,1.799961
hold115,VPWR,li1,127.4200,62.5600,1.799861
hold114,VPWR,li1,132.9400,73.4400,1.799944
hold113,VPWR,li1,141.6800,73.4400,1.799953
hold112,VPWR,li1,140.3000,78.8800,1.799947
hold111,VPWR,li1,81.4200,51.6800,1.799819
hold110,VPWR,li1,85.1000,40.8000,1.799925
hold109,VPWR,li1,156.8600,95.2000,1.799973
hold108,VPWR,li1,143.5200,100.6400,1.799925
hold107,VPWR,li1,20.2400,73.4400,1.799965
hold106,VPWR,li1,139.8400,100.6400,1.799918
hold105,VPWR,li1,87.8600,106.0800,1.799903
hold104,VPWR,li1,29.9000,19.0400,1.799979
hold103,VPWR,li1,42.7800,13.6000,1.799959
hold102,VPWR,li1,155.4800,89.7600,1.799958
hold101,VPWR,li1,149.5000,95.2000,1.799967
hold100,VPWR,li1,19.7800,84.3200,1.799979
hold99,VPWR,li1,136.6200,78.8800,1.799943
hold98,VPWR,li1,127.8800,89.7600,1.799934
hold97,VPWR,li1,55.2000,35.3600,1.799936
hold96,VPWR,li1,65.7800,40.8000,1.799928
hold95,VPWR,li1,41.4000,73.4400,1.799933
hold94,VPWR,li1,123.7400,95.2000,1.799953
hold93,VPWR,li1,119.6000,95.2000,1.799952
hold92,VPWR,li1,29.4400,89.7600,1.799939
hold91,VPWR,li1,28.0600,68.0000,1.799922
hold90,VPWR,li1,28.0600,73.4400,1.799949
hold89,VPWR,li1,101.2000,35.3600,1.799932
hold88,VPWR,li1,104.8800,35.3600,1.799934
hold87,VPWR,li1,16.1000,95.2000,1.799969
hold86,VPWR,li1,12.8800,89.7600,1.799957
hold85,VPWR,li1,75.4400,46.2400,1.799936
hold84,VPWR,li1,73.1400,46.2400,1.799938
hold83,VPWR,li1,24.3800,68.0000,1.799939
hold82,VPWR,li1,23.9200,40.8000,1.799970
hold81,VPWR,li1,33.5800,84.3200,1.799965
hold80,VPWR,li1,27.1400,78.8800,1.799965
hold79,VPWR,li1,12.4200,95.2000,1.799966
hold78,VPWR,li1,16.5600,89.7600,1.799959
hold77,VPWR,li1,41.8600,95.2000,1.799954
hold76,VPWR,li1,27.1400,100.6400,1.799921
hold75,VPWR,li1,114.0800,29.9200,1.799949
hold74,VPWR,li1,121.9000,29.9200,1.799954
hold73,VPWR,li1,111.3200,51.6800,1.799831
hold72,VPWR,li1,61.6400,84.3200,1.799948
hold71,VPWR,li1,62.1000,78.8800,1.799931
hold70,VPWR,li1,93.8400,19.0400,1.799956
hold69,VPWR,li1,100.2800,13.6000,1.799948
hold68,VPWR,li1,145.3600,84.3200,1.799969
hold67,VPWR,li1,149.0400,84.3200,1.799970
hold66,VPWR,li1,123.7400,19.0400,1.799959
hold65,VPWR,li1,123.7400,19.0400,1.799959
hold64,VPWR,li1,33.5800,106.0800,1.799952
hold63,VPWR,li1,28.5200,106.0800,1.799959
hold62,VPWR,li1,49.6800,106.0800,1.799927
hold61,VPWR,li1,55.2000,95.2000,1.799951
hold60,VPWR,li1,68.5400,73.4400,1.799919
hold59,VPWR,li1,63.9400,73.4400,1.799919
hold58,VPWR,li1,49.6800,111.5200,1.799919
hold57,VPWR,li1,54.7400,111.5200,1.799910
hold56,VPWR,li1,42.3200,111.5200,1.799928
hold55,VPWR,li1,47.8400,116.9600,1.799936
hold54,VPWR,li1,53.3600,84.3200,1.799949
hold53,VPWR,li1,59.3400,84.3200,1.799948
hold52,VPWR,li1,46.4600,89.7600,1.799919
hold51,VPWR,li1,53.8200,89.7600,1.799917
hold50,VPWR,li1,46.4600,127.8400,1.799967
hold49,VPWR,li1,50.1400,127.8400,1.799966
hold48,VPWR,li1,98.4400,46.2400,1.799929
hold47,VPWR,li1,63.4800,111.5200,1.799904
hold46,VPWR,li1,59.3400,106.0800,1.799917
hold45,VPWR,li1,59.8000,127.8400,1.799963
hold44,VPWR,li1,64.8600,127.8400,1.799963
hold43,VPWR,li1,121.9000,46.2400,1.799938
hold42,VPWR,li1,51.5200,122.4000,1.799884
hold41,VPWR,li1,55.2000,122.4000,1.799879
hold40,VPWR,li1,38.6400,122.4000,1.799917
hold39,VPWR,li1,42.7800,116.9600,1.799941
hold38,VPWR,li1,60.2600,100.6400,1.799836
hold37,VPWR,li1,65.3200,100.6400,1.799840
hold36,VPWR,li1,51.0600,68.0000,1.799840
hold35,VPWR,li1,53.3600,68.0000,1.799830
hold34,VPWR,li1,55.2000,68.0000,1.799823
hold33,VPWR,li1,62.5600,68.0000,1.799801
hold32,VPWR,li1,109.0200,51.6800,1.799830
hold31,VPWR,li1,62.1000,51.6800,1.799829
hold30,VPWR,li1,68.5400,46.2400,1.799940
hold29,VPWR,li1,105.3400,57.1200,1.799831
hold28,VPWR,li1,99.8200,51.6800,1.799824
hold27,VPWR,li1,11.0400,73.4400,1.799959
hold26,VPWR,li1,17.9400,68.0000,1.799952
hold25,VPWR,li1,16.5600,40.8000,1.799970
hold24,VPWR,li1,16.5600,35.3600,1.799974
hold23,VPWR,li1,9.6600,68.0000,1.799950
hold22,VPWR,li1,48.3000,40.8000,1.799938
rebuffer21,VPWR,li1,158.0100,78.8800,1.799967
rebuffer20,VPWR,li1,153.8700,84.3200,1.799975
rebuffer19,VPWR,li1,148.8100,68.0000,1.799861
rebuffer18,VPWR,li1,149.2700,84.3200,1.799972
rebuffer17,VPWR,li1,153.4100,73.4400,1.799966
rebuffer16,VPWR,li1,151.3400,73.4400,1.799964
split15,VPWR,li1,158.4700,100.6400,1.799949
rebuffer14,VPWR,li1,147.4300,62.5600,1.799912
rebuffer13,VPWR,li1,145.3600,78.8800,1.799953
rebuffer12,VPWR,li1,149.9600,78.8800,1.799959
rebuffer11,VPWR,li1,150.1900,78.8800,1.799959
rebuffer10,VPWR,li1,132.7100,68.0000,1.799799
rebuffer9,VPWR,li1,139.6100,73.4400,1.799951
rebuffer8,VPWR,li1,146.0500,68.0000,1.799850
rebuffer7,VPWR,li1,146.9700,78.8800,1.799953
rebuffer6,VPWR,li1,136.3900,73.4400,1.799946
rebuffer5,VPWR,li1,143.7500,78.8800,1.799951
rebuffer4,VPWR,li1,132.4800,51.6800,1.799874
split3,VPWR,li1,159.6200,100.6400,1.799953
rebuffer2,VPWR,li1,174.3400,35.3600,1.799991
rebuffer1,VPWR,li1,163.5300,51.6800,1.799950
clkload14,VPWR,li1,142.8300,116.9600,1.799940
clkload13,VPWR,li1,138.2300,106.0800,1.799881
clkload12,VPWR,li1,136.8500,116.9600,1.799936
clkload11,VPWR,li1,132.9400,111.5200,1.799868
clkload10,VPWR,li1,124.8900,68.0000,1.799771
clkload9,VPWR,li1,116.1500,57.1200,1.799849
clkload8,VPWR,li1,95.6800,68.0000,1.799735
clkload7,VPWR,li1,100.0500,62.5600,1.799798
clkload6,VPWR,li1,41.6300,106.0800,1.799938
clkload5,VPWR,li1,54.5100,106.0800,1.799922
clkload4,VPWR,li1,36.1100,100.6400,1.799873
clkload3,VPWR,li1,36.1100,95.2000,1.799958
clkload2,VPWR,li1,73.3700,57.1200,1.799803
clkload1,VPWR,li1,64.6300,62.5600,1.799820
clkload0,VPWR,li1,46.6900,57.1200,1.799815
clkbuf_4_15_0_clk,VPWR,li1,141.4500,122.4000,1.799824
clkbuf_4_14_0_clk,VPWR,li1,143.7500,106.0800,1.799882
clkbuf_4_13_0_clk,VPWR,li1,136.3900,122.4000,1.799818
clkbuf_4_12_0_clk,VPWR,li1,131.7900,111.5200,1.799868
clkbuf_4_11_0_clk,VPWR,li1,118.9100,68.0000,1.799753
clkbuf_4_10_0_clk,VPWR,li1,115.6900,51.6800,1.799833
clkbuf_4_9_0_clk,VPWR,li1,93.1500,68.0000,1.799734
clkbuf_4_8_0_clk,VPWR,li1,99.5900,62.5600,1.799798
clkbuf_4_7_0_clk,VPWR,li1,41.6300,106.0800,1.799938
clkbuf_4_6_0_clk,VPWR,li1,54.0500,100.6400,1.799831
clkbuf_4_5_0_clk,VPWR,li1,41.6300,100.6400,1.799852
clkbuf_4_4_0_clk,VPWR,li1,35.6500,89.7600,1.799923
clkbuf_4_3_0_clk,VPWR,li1,72.9100,62.5600,1.799800
clkbuf_4_2_0_clk,VPWR,li1,67.3900,51.6800,1.799818
clkbuf_4_1_0_clk,VPWR,li1,39.3300,57.1200,1.799832
clkbuf_4_0_0_clk,VPWR,li1,44.3900,57.1200,1.799819
clkbuf_0_clk,VPWR,li1,91.5400,89.7600,1.799923
load_slew5,VPWR,li1,121.4400,24.4800,1.799965
output4,VPWR,li1,51.5200,13.6000,1.799951
input3,VPWR,li1,7.5900,29.9200,1.799972
input2,VPWR,li1,168.3600,19.0400,1.799978
input1,VPWR,li1,7.5900,84.3200,1.799975
TAP_TAPCELL_ROW_62_547,VPWR,li1,173.1900,181.9330,1.800000
TAP_TAPCELL_ROW_62_546,VPWR,li1,160.3100,181.9330,1.800000
TAP_TAPCELL_ROW_62_545,VPWR,li1,147.4300,181.9330,1.800000
TAP_TAPCELL_ROW_62_544,VPWR,li1,134.5500,181.9330,1.800000
TAP_TAPCELL_ROW_62_543,VPWR,li1,121.6700,181.9330,1.800000
TAP_TAPCELL_ROW_62_542,VPWR,li1,108.7900,181.9330,1.800000
TAP_TAPCELL_ROW_62_541,VPWR,li1,95.9100,181.9330,1.800000
TAP_TAPCELL_ROW_62_540,VPWR,li1,83.0300,181.9330,1.800000
TAP_TAPCELL_ROW_62_539,VPWR,li1,70.1500,181.9330,1.800000
TAP_TAPCELL_ROW_62_538,VPWR,li1,57.2700,181.9330,1.800000
TAP_TAPCELL_ROW_62_537,VPWR,li1,44.3900,181.9330,1.800000
TAP_TAPCELL_ROW_62_536,VPWR,li1,31.5100,181.9330,1.800000
TAP_TAPCELL_ROW_62_535,VPWR,li1,18.6300,181.9330,1.800000
TAP_TAPCELL_ROW_61_534,VPWR,li1,160.3100,177.1060,1.800000
TAP_TAPCELL_ROW_61_533,VPWR,li1,134.5500,177.1060,1.800000
TAP_TAPCELL_ROW_61_532,VPWR,li1,108.7900,177.1060,1.800000
TAP_TAPCELL_ROW_61_531,VPWR,li1,83.0300,177.1060,1.800000
TAP_TAPCELL_ROW_61_530,VPWR,li1,57.2700,177.1060,1.800000
TAP_TAPCELL_ROW_61_529,VPWR,li1,31.5100,177.1060,1.800000
TAP_TAPCELL_ROW_60_528,VPWR,li1,173.1900,176.4930,1.800000
